timestamp,frame,marker_id,z_pnp,z_rs,error,width_px,height_px,rvec_x,rvec_y,rvec_z
1769450171.5137203,153,89,0.1720214906437035,0.34300002455711365,0.17097853391341014,16,14,-2.0677690173711842,2.215570489096948,-0.06862086494096063
1769450171.515731,153,45,0.23779177949789468,0.3500000238418579,0.11220824434396323,9,7,2.0701745255739463,-2.222384292741996,0.23236584044472025
1769450171.5433953,154,45,0.23654393521590894,0.3500000238418579,0.11345608862594897,11,8,2.078144582527815,-2.2549703431141426,0.1880257123826343
1769450171.5743902,155,45,0.23590295909155246,0.3500000238418579,0.11409706475030545,12,8,2.085513806569172,-2.276143382846919,0.17005944178601837
1769450171.6141398,156,45,0.23601837605035433,0.3500000238418579,0.11398164779150358,11,7,2.0935321832163085,-2.263767414112171,0.16707530700627624
1769450171.645078,157,89,0.1732079810093131,0.3460000157356262,0.17279203472631313,15,10,-2.1203139422771073,2.2470222946495397,0.0770368301984698
1769450171.6470845,157,45,0.23707982105666564,0.3500000238418579,0.11292020278519227,11,7,2.1106781817325575,-2.285560997637462,0.1445925568446047
1769450171.6664233,158,45,0.23527750572950953,0.35200002789497375,0.11672252216546422,10,6,2.1076431542381497,-2.239491532387749,0.14918530951667383
1769450171.7140558,159,45,0.23596364262910655,0.3500000238418579,0.11403638121275136,9,5,2.1170360074671555,-2.246703279129606,0.15043793238838116
1769450171.7488542,160,89,0.1731795273128686,0.3450000286102295,0.1718205012973609,7,6,2.2070708537249493,-2.284891850572357,0.0179158028111355
1769450171.750863,160,45,0.23501909612738547,0.34800001978874207,0.11298092366135659,6,4,2.113191667262078,-2.2051136792944748,0.13959260702619072
1769450171.7781496,161,45,0.2342985882428311,0.34800001978874207,0.11370143154591097,7,5,2.0670239527336736,-2.150364381372436,0.16547152672185667
1769450171.813279,162,45,0.23394747350421102,0.3460000157356262,0.1120525422314152,8,4,2.082157137995432,-2.1918778359587705,0.17655238221359407
1769450171.8479652,163,45,0.23156756972997494,0.3450000286102295,0.11343245888025455,6,3,2.084327217800341,-2.1545515090571716,0.17672797072399482
1769450171.8798687,164,89,0.17095530033014003,0.34300002455711365,0.17204472422697362,6,5,2.1868886291663885,-2.263805658966065,0.004145032053480671
1769450171.8798687,164,45,0.2320646646536994,0.34300002455711365,0.11093535990341424,7,4,2.0669125573046596,-2.146393638959046,0.17956436317059196
1769450171.9135287,165,45,0.2317162781312828,0.34300002455711365,0.11128374642583086,8,4,2.0878361771165546,-2.1704154831381306,0.17014539338735302
1769450171.9449224,166,89,0.17077814108056685,0.3410000205039978,0.17022187942343095,2,3,2.204171510536385,-2.2409894929265164,0.037905531230081446
1769450171.945927,166,45,0.23128745080462612,0.34200000762939453,0.11071255682476841,5,2,2.1068971266993834,-2.15573375118128,0.13329476588513442
1769450171.982666,167,45,0.232283497806676,0.34300002455711365,0.11071652675043764,4,2,2.0962161321886965,-2.1241529975975095,0.10030830615662588
1769450172.0138943,168,89,0.16487200724157497,0.3400000035762787,0.17512799633470372,21,3,-1.9796151882268582,2.0238079140301064,0.2695527441036589
1769450172.0158985,168,45,0.2328215740102777,0.34300002455711365,0.11017845054683595,3,2,2.09973176855614,-2.119789916448903,0.113318282440303
1769450172.0336745,169,45,0.23332139430110735,0.34200000762939453,0.10867861332828718,4,2,2.1065433224568832,-2.135687782115058,0.11790645349188174
1769450172.0802746,170,89,0.16950304203461067,0.33900001645088196,0.1694969744162713,2,5,-2.1814548972676753,2.2257905929242443,-0.10101271896228786
1769450172.0802746,170,45,0.23265084831151284,0.34300002455711365,0.11034917624560081,4,2,2.1154501241142687,-2.1439353774229573,0.09538852592491799
1769450172.1124644,171,89,0.1695180090953156,0.3370000123977661,0.1674820033024505,3,5,-2.171332821262142,2.209862291571822,-0.07376023143524343
1769450172.114472,171,45,0.2321380755528079,0.3400000035762787,0.10786192802347078,4,2,2.125679670323401,-2.1596571643199884,0.08753606661665124
1769450172.1466496,172,89,0.16880939213725063,0.3370000123977661,0.16819062026051548,5,5,-2.163050298189512,2.208290168658455,-0.031362368352557984
1769450172.1466496,172,45,0.23091985129086387,0.3400000035762787,0.10908015228541482,4,2,2.118715028459437,-2.154153894899159,0.11140418089374304
1769450172.1809893,173,89,0.16827431707095097,0.3360000252723694,0.1677257082014184,6,6,-2.148637849958386,2.2007162192033642,-0.0407634645167332
1769450172.1809893,173,45,0.23038213857931553,0.33900001645088196,0.10861787787156643,5,3,2.1205522411760813,-2.1772955523965827,0.10278223142806667
1769450172.2113643,174,89,0.16776571800735923,0.33500000834465027,0.16723429033729104,5,6,-2.161588297934766,2.2112426163826564,-0.047588355413059114
1769450172.213372,174,45,0.23039507238087728,0.33800002932548523,0.10760495694460795,5,3,2.1477288107552477,-2.207972695592239,0.04599656455373317
1769450172.246699,175,89,0.16761858287179465,0.33400002121925354,0.1663814383474589,5,6,-2.1578095211091037,2.210604220885467,-0.056283836007790626
1769450172.251322,175,45,0.2290836876081592,0.33900001645088196,0.10991632884272276,5,3,2.138271197892586,-2.1878236981609027,0.07793648624564439
1769450172.2859993,176,45,0.2296653848923249,0.33900001645088196,0.10933463155855705,5,3,2.1292388461021616,-2.179757319403229,0.1023228806078623
1769450172.313816,177,89,0.1672980399725598,0.3330000042915344,0.16570196431897463,4,5,-2.1600145798653227,2.2006483437021305,-0.06634540577085818
1769450172.313816,177,45,0.23045464244101793,0.3400000035762787,0.10954536113526075,4,2,2.1284967340804357,-2.16876562361121,0.10314862585374526
1769450172.3500454,178,89,0.16734252413085593,0.33400002121925354,0.1666574970883976,4,6,-2.1608394851532062,2.210578606222395,-0.08283561803141523
1769450172.3520525,178,45,0.2302428427830586,0.33900001645088196,0.10875717366782336,4,2,2.1289298143278943,-2.1649580651822333,0.12726109845853573
1769450172.3800607,179,89,0.16757991638120426,0.33400002121925354,0.16642010483804928,4,7,-2.152367219596925,2.211437308160125,-0.12349368171302029
1769450172.3818033,179,45,0.23003990358186388,0.33900001645088196,0.10896011286901808,5,3,2.119746107986334,-2.166259051383366,0.11257894285016136
1769450172.4137137,180,89,0.16733118995431567,0.33400002121925354,0.16666883126493787,5,7,-2.1553641634345495,2.2177673219344296,-0.08446816310018238
1769450172.4137137,180,45,0.22952369767284334,0.3370000123977661,0.10747631472492278,5,3,2.130053466154262,-2.181903960528262,0.10492238329841785
1769450172.4455233,181,89,0.167306340829451,0.3330000042915344,0.16569366346208342,6,8,-2.1496055124541074,2.224169255692758,-0.08516216843780694
1769450172.4475334,181,45,0.22892664677588695,0.33800002932548523,0.10907338254959828,5,4,2.116119867800912,-2.1756496868112163,0.10098355880909507
1769450172.4793847,182,89,0.16724450614296052,0.3330000042915344,0.1657554981485739,7,7,-2.138719216682191,2.197744902588694,-0.04179977676986432
1769450172.4813962,182,45,0.22885599207682986,0.33800002932548523,0.10914403724865537,6,4,2.1309252554826164,-2.198158229338934,0.08106737983242225
1769450172.5146706,183,89,0.16786908530506078,0.3330000042915344,0.16513091898647364,7,8,-2.1347038478885767,2.2030037464365155,-0.07003283829808403
1769450172.516219,183,45,0.22897524909971467,0.33800002932548523,0.10902478022577056,5,4,2.143173909402283,-2.2060340370800158,0.044936820851683205
1769450172.5487165,184,89,0.16722803434875705,0.3330000042915344,0.16577196994277738,8,8,-2.132881962732663,2.2039288060636135,-0.04288097419038301
1769450172.5487165,184,45,0.22882439107918812,0.33800002932548523,0.10917563824629711,6,4,2.1311017463523716,-2.1986139087746586,0.08169189102458042
1769450172.5783126,185,89,0.16722803434875705,0.33400002121925354,0.1667719868704965,8,8,-2.132881962732663,2.2039288060636135,-0.04288097419038301
1769450172.5803187,185,45,0.22906217512420374,0.33900001645088196,0.10993784132667822,6,4,2.131923729415739,-2.210292566818099,0.07355729819599613
1769450172.615913,186,89,0.167169366610347,0.33400002121925354,0.16683065460890653,5,7,-2.154356986088505,2.221629891650064,-0.09795462765512995
1769450172.6179242,186,45,0.22890378484672147,0.33900001645088196,0.11009623160416049,6,4,2.1317782760402086,-2.205567660053878,0.09852236986501542
1769450172.6470497,187,89,0.16715539260799803,0.33400002121925354,0.1668446286112555,6,7,-2.144050040960044,2.2043032445337603,-0.06757996653760742
1769450172.6470497,187,45,0.22947244982872106,0.33900001645088196,0.1095275666221609,5,4,2.135005393521468,-2.2008164784579267,0.11140312499073217
1769450172.6772346,188,89,0.16715539260799803,0.33400002121925354,0.1668446286112555,6,7,-2.144050040960044,2.2043032445337603,-0.06757996653760742
1769450172.6772346,188,45,0.23012093882514545,0.33900001645088196,0.10887907762573651,6,3,2.136069571881317,-2.201996338865391,0.08622758425423639
1769450172.715755,189,89,0.16726399505971606,0.33400002121925354,0.16673602615953748,7,7,-2.1390410690930817,2.1980798645389927,-0.04215756571160687
1769450172.715755,189,45,0.22895370710072302,0.33900001645088196,0.11004630935015894,5,3,2.140030100573601,-2.1976461463628723,0.09932839252630993
1769450172.7472804,190,89,0.16742443790499573,0.33400002121925354,0.1665755833142578,7,7,-2.1439671753385197,2.2083824392106015,-0.0434516155108031
1769450172.7472804,190,45,0.2299959647263011,0.33900001645088196,0.10900405172458086,6,4,2.1403595541752103,-2.213817300779969,0.07566659413247287
1769450172.7793794,191,89,0.16725440479848594,0.33400002121925354,0.1667456164207676,8,8,-2.133194121267142,2.2044726868624402,-0.04374815298868443
1769450172.7793794,191,45,0.22920986298601445,0.33900001645088196,0.10979015346486751,6,4,2.1498201201570684,-2.2178723461776757,0.07636254167423794
1769450172.8142412,192,89,0.1676419619603877,0.3330000042915344,0.16535804233114673,9,9,-2.117249969651693,2.187460656351903,-0.047272257291343135
1769450172.8142412,192,45,0.22895676218699945,0.33800002932548523,0.10904326713848578,5,4,2.1446033686798027,-2.214494493535988,0.06464487509209182
1769450172.8483315,193,89,0.16754713311182703,0.33400002121925354,0.1664528881074265,8,9,-2.1236901908589663,2.2036038229120494,-0.08055388675188924
1769450172.850337,193,45,0.22922112349144022,0.33800002932548523,0.10877890583404501,6,5,2.155016076478805,-2.2356223691420114,0.04026501210707914
1769450172.879523,194,89,0.16719679394124967,0.3330000042915344,0.16580321035028475,9,8,-2.127728041621688,2.2022709537595366,-0.02861750320038147
1769450172.879523,194,45,0.22976073202022215,0.33800002932548523,0.10823929730526308,6,5,2.1443739683762324,-2.219470884151775,0.048140229363953346
1769450172.9098434,195,89,0.16729309671534015,0.3330000042915344,0.16570690757619427,8,9,-2.1372443726278103,2.2276519595560913,-0.07268947584477545
1769450172.911852,195,45,0.22884373142319683,0.3370000123977661,0.10815628097456928,6,5,2.1365485586199986,-2.2232782286742787,0.06517540004709763
1769450172.9428551,196,89,0.1671581649094131,0.3330000042915344,0.16584183938212133,8,9,-2.1331738613260347,2.2184943931906638,-0.07164836708197343
1769450172.9428551,196,45,0.2276260983739749,0.33800002932548523,0.11037393095151032,6,5,2.127452317878938,-2.2085904965514276,0.07251036815438242
1769450172.9765522,197,89,0.1667051953998348,0.33400002121925354,0.16729482581941874,8,8,-2.1410927647136218,2.221980204644605,-0.045980011923935554
1769450172.9765522,197,45,0.22882261983790178,0.3370000123977661,0.10817739255986433,6,5,2.136686654977352,-2.2236444403633016,0.06556463515699694
1769450173.0099275,198,89,0.16671295519341767,0.3330000042915344,0.16628704909811676,8,8,-2.1411754782550516,2.2220646322042543,-0.046051918353151464
1769450173.0099275,198,45,0.22866148735149325,0.3360000252723694,0.10733853792087614,6,5,2.136710293045225,-2.219437443435715,0.09050838322819522
1769450173.04553,199,89,0.16700913047947644,0.3330000042915344,0.165990873812058,8,9,-2.1304715035648467,2.211374296218109,-0.07202915133047265
1769450173.04553,199,45,0.22804156304800996,0.3360000252723694,0.10795846222435942,6,5,2.1175287004289687,-2.1939346695712185,0.08216171209547579
1769450173.0808837,200,89,0.1666817560523949,0.3330000042915344,0.16631824823913952,9,9,-2.1353025543548236,2.2199513498849024,-0.03663434675339361
1769450173.0808837,200,45,0.22742103321113166,0.3360000252723694,0.10857899206123772,7,5,2.116042148620309,-2.2029668808608602,0.10839599736294055
1769450173.1146128,201,89,0.16124632186765614,0.3330000042915344,0.17175368242387828,26,10,-1.921676069195754,2.0114922045858283,0.22849540954812828
1769450173.1146128,201,45,0.2280802828032333,0.3360000252723694,0.10791974246913608,7,5,2.133751568542403,-2.224573752405475,0.07721354235814253
1769450173.1484017,202,89,0.16640397497234294,0.33400002121925354,0.1675960462469106,8,9,-2.138013193151208,2.22805027793275,-0.07191231691845874
1769450173.1484017,202,45,0.22797374471871762,0.3370000123977661,0.1090262676790485,7,6,2.137858137275452,-2.2358793451555634,0.06652104342828427
1769450173.1807904,203,89,0.16651476666384962,0.3330000042915344,0.1664852376276848,9,9,-2.1332344799334253,2.2217429970842293,-0.045930720369956365
1769450173.1827958,203,45,0.22713670479127304,0.3360000252723694,0.10886332048109634,7,5,2.1254879666119844,-2.221273195327534,0.07545302444938508
1769450173.2130437,204,89,0.16674029139272567,0.3330000042915344,0.16625971289880875,9,8,-2.139428701118559,2.219575902951621,-0.01777232012315881
1769450173.2144194,204,45,0.22761034414601855,0.3370000123977661,0.10938966825174756,6,5,2.1273971071255837,-2.2087179300703066,0.07304674365454919
1769450173.2463512,205,89,0.16713819579440403,0.3330000042915344,0.1658618084971304,8,8,-2.132481107695631,2.2083059419061133,-0.054915572559421345
1769450173.2463512,205,45,0.2284061290350188,0.3370000123977661,0.1085938833627473,6,4,2.1424683228397066,-2.22736566775252,0.06922018973357671
1769450173.2826319,206,89,0.16653514403702432,0.33400002121925354,0.16746487718222922,8,8,-2.1391483190788123,2.2154712071889078,-0.044588850308194275
1769450173.2826319,206,45,0.22808970518582752,0.3370000123977661,0.10891030721193859,6,5,2.1458064506088568,-2.2270905286913263,0.06633471064922535
1769450173.3148508,207,89,0.16657110688131774,0.3330000042915344,0.1664288974102167,8,8,-2.1366704483924215,2.21227227319991,-0.04527773504015457
1769450173.3148508,207,45,0.22699645007105446,0.3370000123977661,0.11000356232671166,6,5,2.137120429054989,-2.219020061298917,0.08964066124680117
1769450173.3483193,208,89,0.16673249611648683,0.33400002121925354,0.1672675251027667,7,7,-2.147010328282134,2.215659785340689,-0.0447307703134502
1769450173.3483193,208,45,0.22814043136007187,0.33800002932548523,0.10985959796541336,6,5,2.146372937494908,-2.233911476435725,0.08419698130381303
1769450173.3833537,209,89,0.16681468232694824,0.33400002121925354,0.1671853388923053,8,7,-2.1425102263941906,2.210009485531848,-0.019661914247963184
1769450173.3833537,209,45,0.22756905326503657,0.33800002932548523,0.11043097606044866,5,4,2.135203715144727,-2.195708838262765,0.09738108465019801
1769450173.4101038,210,89,0.16681468232694824,0.33400002121925354,0.1671853388923053,8,7,-2.1425102263941906,2.210009485531848,-0.019661914247963184
1769450173.4149747,210,45,0.22817243356415298,0.33800002932548523,0.10982759576133225,5,4,2.1250129807968547,-2.184756288207845,0.08179510531645195
1769450173.4467552,211,89,0.1674762947433811,0.33400002121925354,0.16652372647587244,8,8,-2.135891279854136,2.21171746884814,-0.04531354893110099
1769450173.4487622,211,45,0.22870374984432304,0.33900001645088196,0.11029626660655892,6,5,2.1361969620172743,-2.2184451320217193,0.09032416688483018
1769450173.4810789,212,89,0.16701981215138184,0.33400002121925354,0.1669802090678717,7,7,-2.1531694527567,2.2227575638196493,-0.03441346475535882
1769450173.4830885,212,45,0.22892140960765942,0.33800002932548523,0.10907861971782581,5,4,2.144461820856953,-2.214796954852625,0.06593376930207182
1769450173.5165572,213,89,0.16701981215138184,0.33400002121925354,0.1669802090678717,7,7,-2.1531694527567,2.2227575638196493,-0.03441346475535882
1769450173.518118,213,45,0.22884837180877737,0.33900001645088196,0.11015164464210458,5,4,2.1433990757727805,-2.2071910840500775,0.04806153791078119
1769450173.5498827,214,89,0.16750353482364422,0.33400002121925354,0.16649648639560932,9,8,-2.134430202761284,2.2100667009057364,-0.019395395250894565
1769450173.5498827,214,45,0.22871311606192302,0.33800002932548523,0.10928691326356221,6,4,2.131327207108711,-2.2000224139593505,0.0846926259300462
1769450173.5828652,215,89,0.16800242355458353,0.33500000834465027,0.16699758479006674,9,9,-2.1250591121298625,2.204755412907239,-0.04644210429574155
1769450173.5828652,215,45,0.22991185343648565,0.33800002932548523,0.10808817588899958,6,4,2.1408054644027987,-2.2152231246647847,0.07757761190840821
1769450173.6094944,216,89,0.1679056390921686,0.33400002121925354,0.16609438212708494,8,9,-2.129559099159301,2.210486712670429,-0.07200567677607826
1769450173.6131134,216,45,0.2298362018769665,0.33900001645088196,0.10916381457391547,7,5,2.132457200178954,-2.223360959936284,0.07739104655061281
1769450173.6490135,217,89,0.1679056390921686,0.33500000834465027,0.16709436925248167,8,9,-2.129559099159301,2.210486712670429,-0.07200567677607826
1769450173.651023,217,45,0.22868153008857917,0.33900001645088196,0.11031848636230279,6,5,2.1363451266061473,-2.2188799121628144,0.0907315274472462
1769450173.6843424,218,89,0.16746422283712134,0.33400002121925354,0.1665357983821322,8,9,-2.13895654360386,2.2249262127255762,-0.06104411383241108
1769450173.6843424,218,45,0.22884184694654164,0.33800002932548523,0.10915818237894359,6,5,2.136319319605768,-2.2231211420785044,0.06562994378224477
1769450173.7096066,219,89,0.16770062158882443,0.33400002121925354,0.1662993996304291,9,8,-2.1357182027285315,2.2156583033538433,-0.020714184436968798
1769450173.713168,219,45,0.2289341457213762,0.3370000123977661,0.10806586667638993,6,4,2.1325433043374287,-2.2123407630290584,0.07639629860966689
1769450173.7507539,220,89,0.16782892786354142,0.33400002121925354,0.16617109335571212,9,8,-2.140052937891221,2.224816216742316,-0.019127325730756595
1769450173.7507539,220,45,0.22876887979481525,0.33800002932548523,0.10923114953066998,6,5,2.135328642313434,-2.2155158915245154,0.0479620505103383
1769450173.7835693,221,89,0.1675707052673157,0.33400002121925354,0.16642931595193783,9,9,-2.1342733571758083,2.2190762572188434,-0.03644028809445875
1769450173.785574,221,45,0.22876887979481525,0.3370000123977661,0.10823113260295086,6,5,2.135328642313434,-2.2155158915245154,0.0479620505103383
1769450173.811413,222,89,0.16744111181179633,0.33400002121925354,0.1665589094074572,9,9,-2.129912282677917,2.2177880995313592,-0.04604281438436226
1769450173.811413,222,45,0.22875758668073762,0.33800002932548523,0.10924244264474761,6,5,2.1355141700571068,-2.2157528189294142,0.04803591217650112
1769450173.8489637,223,89,0.16726667523500738,0.33400002121925354,0.16673334598424616,9,9,-2.1278302072255926,2.2113897866747845,-0.045733015249341244
1769450173.8489637,223,45,0.2284061290350188,0.3370000123977661,0.1085938833627473,6,4,2.1424683228397066,-2.22736566775252,0.06922018973357671
1769450173.8840208,224,89,0.16715584726212476,0.33400002121925354,0.16684417395712878,8,9,-2.133087634125908,2.218140953611325,-0.07108487623835309
1769450173.885571,224,45,0.22764952229939917,0.3370000123977661,0.10935049009836695,6,5,2.127013575240243,-2.2079981019360604,0.0725404461883347
1769450173.9165716,225,89,0.16726667523500738,0.33400002121925354,0.16673334598424616,9,9,-2.1278302072255926,2.2113897866747845,-0.045733015249341244
1769450173.9185786,225,45,0.22807490482338083,0.3370000123977661,0.10892510757438528,6,5,2.1173369830840834,-2.1934480614858622,0.08153153166212558
1769450173.948062,226,89,0.1669979588988232,0.33400002121925354,0.16700206232043033,8,8,-2.1472329753940826,2.229015797479354,-0.03538001048000523
1769450173.9500694,226,45,0.22883218226957797,0.3370000123977661,0.10816783012818815,6,5,2.136503718396528,-2.223383471544868,0.06559822917113467
1769450173.9815178,227,89,0.1671678465309324,0.33400002121925354,0.16683217468832115,8,9,-2.133271643061505,2.218610662159115,-0.07169820460681502
1769450173.9835253,227,45,0.2280969766714728,0.33800002932548523,0.10990305265401243,6,6,2.122208791996053,-2.212034310082538,0.08614103896390779
1769450174.014891,228,89,0.16725376705403397,0.3330000042915344,0.16574623723750045,10,10,-2.122140224053465,2.2179725772825285,-0.04736349919334306
1769450174.0168955,228,45,0.22847673404960978,0.33800002932548523,0.10952329527587545,7,6,2.1276612343268546,-2.220379174368497,0.07434419998011386
1769450174.0487099,229,45,0.2287195258085205,0.3370000123977661,0.1082804865892456,7,6,2.1284726987274816,-2.2320419807871774,0.0656644392986207
1769450174.0776002,230,89,0.16725376705403397,0.33400002121925354,0.16674625416521957,10,10,-2.122140224053465,2.2179725772825285,-0.04736349919334306
1769450174.079605,230,45,0.2287195258085205,0.33800002932548523,0.10928050351696472,7,6,2.1284726987274816,-2.2320419807871774,0.0656644392986207
1769450174.1089318,231,89,0.16708467689158707,0.33400002121925354,0.16691534432766647,10,10,-2.120095382523352,2.2117123561733694,-0.047807372120946094
1769450174.1126847,231,45,0.22801600073558753,0.33800002932548523,0.1099840285898977,7,6,2.1384974599013,-2.2431722051658274,0.08420779121799576
1769450174.147866,232,89,0.16708467689158707,0.33400002121925354,0.16691534432766647,10,10,-2.120095382523352,2.2117123561733694,-0.047807372120946094
1769450174.147866,232,45,0.22862586870115453,0.33800002932548523,0.1093741606243307,7,6,2.1274999333053306,-2.224459836976389,0.048913101582832345
1769450174.1795313,233,89,0.16708467689158707,0.33400002121925354,0.16691534432766647,10,10,-2.120095382523352,2.2117123561733694,-0.047807372120946094
1769450174.1795313,233,45,0.2280586422777413,0.33800002932548523,0.10994138704774392,7,5,2.133906390802454,-2.224997108215204,0.07764269823750566
1769450174.210767,234,89,0.16712108688211905,0.33400002121925354,0.1668789343371345,9,10,-2.128831801585925,2.226820938548012,-0.07319982646231112
1769450174.210767,234,45,0.22811804789509826,0.33800002932548523,0.10988198143038697,7,5,2.134616629175877,-2.232383488841748,0.09471183979848148
1769450174.2483156,235,89,0.16708370537770956,0.33400002121925354,0.16691631584154398,10,10,-2.1207937431722486,2.220722043453368,-0.05705251079360919
1769450174.2483156,235,45,0.2279640061642047,0.33800002932548523,0.11003602316128053,7,6,2.1378336308954524,-2.236005411984932,0.06693962312377003
1769450174.2822113,236,89,0.16726262326889219,0.33400002121925354,0.16673739795036135,10,10,-2.1223024503699888,2.218148154509523,-0.04746712946279739
1769450174.2822113,236,45,0.2279640061642047,0.33800002932548523,0.11003602316128053,7,6,2.1378336308954524,-2.236005411984932,0.06693962312377003
1769450174.314602,237,89,0.16726262326889219,0.3330000042915344,0.16573738102264224,10,10,-2.1223024503699888,2.218148154509523,-0.04746712946279739
1769450174.314602,237,45,0.2279640061642047,0.3360000252723694,0.10803601910816468,7,6,2.1378336308954524,-2.236005411984932,0.06693962312377003
